DATE,PCE,IP,CPIC,RFF,FEDTA,VXO,NFCI,10YTr,30YMg,CBTA,FEDTAdCBTA,CBL,AdAmL,M2,dPCE,dCPIC,dM2,dFEDTA
19641101,2255017,29.5517,32.5,3.52,NaN,NaN,NaN,4.15,NaN,NaN,NaN,NaN,NaN,422,-0.0039816012,0.0013383508,0.0029947901,NaN
19641201,2276868,29.9006,32.5,3.85,NaN,NaN,NaN,4.18,NaN,NaN,NaN,NaN,NaN,424.7,0.0041880331,0,0.00276981,NaN
19650101,2293011,30.2227,32.6,3.9,NaN,NaN,NaN,4.19,NaN,NaN,NaN,NaN,NaN,427.5,0.0030682847,0.0013342391,0.0028538581,NaN
19650201,2329627,30.4106,32.6,3.98,NaN,NaN,NaN,4.21,NaN,NaN,NaN,NaN,NaN,430.4,0.0068802529,0,0.0029361436,NaN
19650301,2336812,30.8132,32.6,4.04,NaN,NaN,NaN,4.21,NaN,NaN,NaN,NaN,NaN,433.2,0.0013373831,0,0.0028161853,NaN
19650401,2353446,30.9474,32.7,4.09,NaN,NaN,NaN,4.2,NaN,NaN,NaN,NaN,NaN,435.4,0.0030804637,0.0013301526,0.0021999768,NaN
19650501,2351281,31.189,32.7,4.1,NaN,NaN,NaN,4.21,NaN,NaN,NaN,NaN,NaN,437.1,-0.0003997034,0,0.0016923818,NaN
19650601,2331792,31.4305,32.7,4.04,NaN,NaN,NaN,4.21,NaN,NaN,NaN,NaN,NaN,440.1,-0.0036147265,0,0.0029705621,NaN
19650701,2361124,31.7258,32.7,4.09,NaN,NaN,NaN,4.2,NaN,NaN,NaN,NaN,NaN,442.9,0.0054289877,0,0.0027543117,NaN
19650801,2378448,31.86,32.7,4.12,NaN,NaN,NaN,4.25,NaN,NaN,NaN,NaN,NaN,445.8,0.0031748652,0,0.0028343839,NaN
19650901,2418213,31.9405,32.8,4.01,NaN,NaN,NaN,4.29,NaN,NaN,NaN,NaN,NaN,449.5,0.0072008907,0.0013260911,0.0035896319,NaN
19651001,2451974,32.2626,32.8,4.08,NaN,NaN,NaN,4.35,NaN,NaN,NaN,NaN,NaN,452.6,0.0060213092,0,0.0029848535,NaN
19651101,2450990,32.3968,32.9,4.1,NaN,NaN,NaN,4.45,NaN,NaN,NaN,NaN,NaN,455.7,-0.0001743214,0.0013220542,0.002964479,NaN
19651201,2456010,32.7994,33,4.32,NaN,NaN,NaN,4.62,NaN,NaN,NaN,NaN,NaN,459.2,0.0008885914,0.0013180419,0.0033228508,NaN
19660101,2471660,33.1215,33,4.42,NaN,NaN,NaN,4.61,NaN,NaN,NaN,NaN,NaN,462,0.0027585985,0,0.0026400962,NaN
19660201,2488196,33.3363,33.1,4.6,NaN,NaN,NaN,4.83,NaN,NaN,NaN,NaN,NaN,464.6,0.0028958583,0.0013140539,0.0024372299,NaN
19660301,2507488,33.7925,33.1,4.65,NaN,NaN,NaN,4.87,NaN,NaN,NaN,NaN,NaN,467.2,0.0033542757,0,0.0024236286,NaN
19660401,2508768,33.8462,33.3,4.67,NaN,NaN,NaN,4.75,NaN,NaN,NaN,NaN,NaN,469.3,0.0002216382,0.0026162397,0.0019477201,NaN
19660501,2485440,34.1683,33.4,4.9,NaN,NaN,NaN,4.78,NaN,NaN,NaN,NaN,NaN,470.1,-0.004057218,0.0013022333,0.000739697,NaN
19660601,2491937,34.3293,33.5,5.17,NaN,NaN,NaN,4.81,NaN,NaN,NaN,NaN,NaN,471.2,0.001133775,0.0012983402,0.0010150306,NaN
19660701,2513493,34.5172,33.6,5.3,NaN,NaN,NaN,5.02,NaN,NaN,NaN,NaN,NaN,470.9,0.0037406216,0.0012944704,-0.0002765913,NaN
19660801,2517331,34.5441,33.7,5.53,NaN,NaN,NaN,5.22,NaN,NaN,NaN,NaN,NaN,472.6,0.000662644,0.0012906235,0.0015650269,NaN
19660901,2540561,34.8662,33.8,5.4,NaN,NaN,NaN,5.18,NaN,NaN,NaN,NaN,NaN,475.4,0.003989303,0.0012867994,0.0025654601,NaN
19661001,2529340,35.1077,34,5.53,NaN,NaN,NaN,5.01,NaN,NaN,NaN,NaN,NaN,475.7,-0.0019224148,0.0025622168,0.000273974,NaN
19661101,2534655,34.8661,34,5.76,NaN,NaN,NaN,5.16,NaN,NaN,NaN,NaN,NaN,477.3,0.0009116423,0,0.0014582829,NaN
19661201,2538691,34.9467,34.1,5.4,NaN,NaN,NaN,4.84,NaN,NaN,NaN,NaN,NaN,480.2,0.0006909889,0.001275462,0.0026307214,NaN
19670101,2550797,35.1115,34.2,4.94,NaN,NaN,NaN,4.58,NaN,NaN,NaN,NaN,NaN,481.6,0.0020660542,0.0012717271,0.0012643225,NaN
19670201,2541447,34.7133,34.2,5,NaN,NaN,NaN,4.63,NaN,NaN,NaN,NaN,NaN,485.1,-0.0015948403,0,0.0031447964,NaN
19670301,2554735,34.5176,34.3,4.53,NaN,NaN,NaN,4.54,NaN,NaN,NaN,NaN,NaN,489.7,0.0022648007,0.001268014,0.0040988294,NaN
19670401,2578850,34.8432,34.4,4.05,NaN,NaN,NaN,4.59,NaN,NaN,NaN,NaN,NaN,492.1,0.004080224,0.0012643225,0.002123261,NaN
19670501,2578653,34.5392,34.5,3.94,NaN,NaN,NaN,4.85,NaN,NaN,NaN,NaN,NaN,497.2,-3.31773003248159E-005,0.0012606525,0.0044777549,NaN
19670601,2593713,34.5349,34.6,3.98,NaN,NaN,NaN,5.02,NaN,NaN,NaN,NaN,NaN,502,0.0025290141,0.0012570037,0.0041725972,NaN
19670701,2584559,34.4562,34.7,3.79,NaN,NaN,NaN,5.16,NaN,NaN,NaN,NaN,NaN,506.3,-0.0015354681,0.001253376,0.0037042102,NaN
19670801,2592236,35.1164,34.9,3.9,NaN,NaN,NaN,5.28,NaN,NaN,NaN,NaN,NaN,510.8,0.001288087,0.0024959522,0.0038429612,NaN
19670901,2613891,35.0594,35,3.99,NaN,NaN,NaN,5.3,NaN,NaN,NaN,NaN,NaN,514.7,0.0036129358,0.0012426174,0.0033032797,NaN
19671001,2589480,35.3449,35.1,3.88,NaN,NaN,NaN,5.48,NaN,NaN,NaN,NaN,NaN,518.2,-0.0040749124,0.0012390721,0.0029432404,NaN
19671101,2607099,35.8504,35.2,4.13,NaN,NaN,NaN,5.75,NaN,NaN,NaN,NaN,NaN,521.2,0.002944962,0.001235547,0.0025069984,NaN
19671201,2641746,36.2365,35.4,4.51,NaN,NaN,NaN,5.7,NaN,NaN,NaN,NaN,NaN,524.8,0.0057335355,0.0024605985,0.0029894193,NaN
19680101,2658282,36.1975,35.5,4.6,NaN,NaN,NaN,5.53,NaN,NaN,NaN,NaN,NaN,527.4,0.002709992,0.001225091,0.0021462991,NaN
19680201,2660841,36.3272,35.7,4.71,NaN,NaN,NaN,5.56,NaN,NaN,NaN,NaN,NaN,530.4,0.0004178733,0.0024398631,0.0024633899,NaN
19680301,2705430,36.4406,35.8,5.05,NaN,NaN,NaN,5.74,NaN,NaN,NaN,NaN,NaN,533.2,0.0072173777,0.0012148105,0.0022866253,NaN
19680401,2695489,36.4934,35.9,5.76,NaN,NaN,NaN,5.64,NaN,NaN,NaN,NaN,NaN,535.7,-0.0015987377,0.0012114219,0.0020315056,NaN
19680501,2714092,36.9027,36,6.11,NaN,NaN,NaN,5.87,NaN,NaN,NaN,NaN,NaN,538.9,0.0029870011,0.0012080522,0.0025865372,NaN
19680601,2737419,37.0383,36.2,6.07,NaN,NaN,NaN,5.72,NaN,NaN,NaN,NaN,NaN,542.6,0.0037167124,0.0024060698,0.0029716058,NaN
19680701,2762814,36.9815,36.4,6.02,NaN,NaN,NaN,5.5,NaN,NaN,NaN,NaN,NaN,545.6,0.0040103707,0.0023928131,0.0023945722,NaN
19680801,2770393,37.0847,36.5,6.03,NaN,NaN,NaN,5.42,NaN,NaN,NaN,NaN,NaN,549.4,0.0011897332,0.0011914808,0.0030142934,NaN
19680901,2766555,37.2251,36.7,5.78,NaN,NaN,NaN,5.46,NaN,NaN,NaN,NaN,NaN,553.6,-0.0006020727,0.0023731998,0.0033074264,NaN
19681001,2771181,37.299,36.9,5.91,NaN,NaN,NaN,5.58,NaN,NaN,NaN,NaN,NaN,557.6,0.0007255842,0.0023603019,0.0031266836,NaN
19681101,2786536,37.7815,37.1,5.82,NaN,NaN,NaN,5.7,NaN,NaN,NaN,NaN,NaN,562.4,0.0023997655,0.0023475435,0.0037225469,NaN
19681201,2779843,37.9008,37.2,6.02,NaN,NaN,NaN,6.03,NaN,NaN,NaN,NaN,NaN,566.8,-0.0010443897,0.0011690303,0.0033845296,NaN
19690101,2802383,38.1301,37.3,6.3,NaN,NaN,NaN,6.04,NaN,NaN,NaN,NaN,NaN,569.3,0.0035072212,0.0011658919,0.0019113422,NaN
19690201,2820297,38.3741,37.6,6.61,NaN,NaN,NaN,6.19,NaN,NaN,NaN,NaN,NaN,571.9,0.0027673557,0.0034790131,0.0019789127,NaN
19690301,2807993,38.675,37.8,6.79,NaN,NaN,NaN,6.3,NaN,NaN,NaN,NaN,NaN,574.4,-0.0018988246,0.0023039549,0.0018943347,NaN
19690401,2819313,38.5327,38.1,7.41,NaN,NaN,NaN,6.17,NaN,NaN,NaN,NaN,NaN,575.7,0.0017472731,0.0034331758,0.0009817982,NaN
19690501,2838113,38.3871,38.1,8.67,NaN,NaN,NaN,6.32,NaN,NaN,NaN,NaN,NaN,576.5,0.0028863891,0,0.0006030822,NaN
19690601,2827286,38.7621,38.3,8.9,NaN,NaN,NaN,6.57,NaN,NaN,NaN,NaN,NaN,578.5,-0.0016599403,0.0022737983,0.0015040517,NaN
19690701,2823447,38.9667,38.5,8.61,NaN,NaN,NaN,6.72,NaN,NaN,NaN,NaN,NaN,579.5,-0.0005901028,0.0022619555,0.000750077,NaN
19690801,2849432,39.0563,38.7,9.19,NaN,NaN,NaN,6.69,NaN,NaN,NaN,NaN,NaN,580.1,0.0039786574,0.0022502355,0.0004494252,NaN
19690901,2852976,39.0475,38.9,9.15,NaN,NaN,NaN,7.16,NaN,NaN,NaN,NaN,NaN,582.1,0.000539821,0.0022386363,0.0014947338,NaN
19691001,2867740,39.0589,39.1,9,NaN,NaN,NaN,7.1,NaN,NaN,NaN,NaN,NaN,583.4,0.0022416558,0.0022271561,0.0009688255,NaN
19691101,2864492,38.6908,39.2,8.85,NaN,NaN,NaN,7.14,NaN,NaN,NaN,NaN,NaN,585.4,-0.0004921603,0.0011093096,0.0014862933,NaN
19691201,2861834,38.5869,39.4,8.97,NaN,NaN,NaN,7.65,NaN,NaN,NaN,NaN,NaN,587.9,-0.0004031747,0.0022101548,0.0018507421,NaN
19700101,2878863,37.8724,39.6,8.98,NaN,NaN,NaN,7.79,NaN,NaN,NaN,NaN,NaN,589.6,0.0025765591,0.0021989641,0.0012540147,NaN
19700201,2891461,37.8474,39.8,8.98,NaN,NaN,NaN,7.24,NaN,NaN,NaN,NaN,NaN,586.3,0.0018963409,0.0021878861,-0.0024375807,NaN
19700301,2876795,37.7983,40.1,7.76,NaN,NaN,NaN,7.07,NaN,NaN,NaN,NaN,NaN,587.3,-0.0022084237,0.0032613005,0.0007401067,NaN
19700401,2879158,37.7011,40.4,8.1,NaN,NaN,NaN,7.39,NaN,NaN,NaN,NaN,NaN,588.4,0.0003565831,0.0032369925,0.0008126632,NaN
19700501,2898942,37.6572,40.5,7.94,NaN,NaN,NaN,7.91,NaN,NaN,NaN,NaN,NaN,591.5,0.002974028,0.0010736581,0.0022820849,NaN
19700601,2908883,37.5354,40.8,7.6,NaN,NaN,NaN,7.84,NaN,NaN,NaN,NaN,NaN,595.2,0.0014867272,0.0032051399,0.0027081736,NaN
19700701,2908194,37.6275,40.9,7.21,NaN,NaN,NaN,7.46,NaN,NaN,NaN,NaN,NaN,599.1,-0.0001028795,0.0010631449,0.0028363971,NaN
19700801,2920400,37.5604,41.1,6.61,NaN,NaN,NaN,7.53,NaN,NaN,NaN,NaN,NaN,604.9,0.0018189657,0.0021185139,0.0041842649,NaN
19700901,2934770,37.3015,41.3,6.29,NaN,NaN,NaN,7.39,NaN,NaN,NaN,NaN,NaN,611.2,0.0021317312,0.0021082298,0.0044997611,NaN
19701001,2916955,36.5553,41.5,6.2,NaN,NaN,NaN,7.33,NaN,NaN,NaN,NaN,NaN,616.4,-0.0026443417,0.0020980451,0.0036792845,NaN
19701101,2897859,36.3339,41.8,5.6,NaN,NaN,NaN,6.84,NaN,NaN,NaN,NaN,NaN,621.1,-0.0028524789,0.0031281851,0.0032988992,NaN
19701201,2924731,37.1684,42,4.9,NaN,NaN,NaN,6.39,NaN,NaN,NaN,NaN,NaN,626.5,0.004008678,0.0020730086,0.0037595461,NaN
19710101,2964693,37.4543,42.1,4.14,NaN,NaN,NaN,6.24,NaN,NaN,NaN,NaN,NaN,632.9,0.0058937996,0.0010328054,0.0044140203,NaN
19710201,2970303,37.3829,42.2,3.72,NaN,NaN,NaN,6.11,NaN,NaN,NaN,NaN,NaN,641,0.0008210259,0.0010303551,0.0055229338,NaN
19710301,2971780,37.3424,42.2,3.71,NaN,NaN,NaN,5.7,NaN,NaN,NaN,NaN,NaN,649.9,0.0002159017,0,0.0059885074,NaN
19710401,2989596,37.5521,42.4,4.15,NaN,NaN,NaN,5.83,7.31,NaN,NaN,NaN,NaN,658.4,0.0025958482,0.0020534056,0.0056432852,NaN
19710501,2987430,37.7426,42.6,4.63,NaN,NaN,NaN,6.39,7.43,NaN,NaN,NaN,NaN,666.7,-0.0003147659,0.0020437425,0.0054406329,NaN
19710601,3011545,37.9009,42.8,4.91,NaN,NaN,NaN,6.52,7.53,NaN,NaN,NaN,NaN,673,0.0034916191,0.0020341699,0.0040846091,NaN
19710701,2998651,37.7909,42.9,5.31,NaN,NaN,NaN,6.73,7.6,NaN,NaN,NaN,NaN,679.6,-0.001863434,0.0010135232,0.004238306,NaN
19710801,3015778,37.5716,43,5.56,NaN,NaN,NaN,6.58,7.7,NaN,NaN,NaN,NaN,685.5,0.0024734457,0.0010111634,0.0037540889,NaN
19710901,3045897,38.1822,43,5.55,NaN,NaN,NaN,6.14,7.69,NaN,NaN,NaN,NaN,692.5,0.0043158444,0,0.0044123186,NaN
19711001,3053279,38.468,43.1,5.2,NaN,NaN,NaN,5.93,7.63,NaN,NaN,NaN,NaN,698.4,0.0010512776,0.0010088146,0.003684453,NaN
19711101,3068831,38.6313,43.2,4.91,NaN,NaN,NaN,5.81,7.55,NaN,NaN,NaN,NaN,704.6,0.0022064819,0.0010064767,0.0038384081,NaN
19711201,3088714,39.0772,43.3,4.14,NaN,NaN,NaN,5.93,7.48,NaN,NaN,NaN,NaN,710.3,0.002804724,0.0010041495,0.0034991758,NaN
19720101,3089009,40.0157,43.5,3.5,NaN,NaN,NaN,5.95,7.44,NaN,NaN,NaN,NaN,717.7,4.14770530365871E-005,0.0020013606,0.0045011316,NaN
19720201,3096588,40.3955,43.6,3.29,NaN,NaN,NaN,6.08,7.33,NaN,NaN,NaN,NaN,725.7,0.0010642528,0.0009972323,0.0048141768,NaN
19720301,3146886,40.694,43.6,3.83,NaN,NaN,NaN,6.07,7.3,NaN,NaN,NaN,NaN,733.5,0.0069975839,0,0.0046429951,NaN
19720401,3156138,41.1164,43.8,4.17,NaN,NaN,NaN,6.19,7.29,NaN,NaN,NaN,NaN,738.4,0.0012749739,0.0019876212,0.0028915698,NaN
19720501,3172084,41.0952,43.9,4.27,NaN,NaN,NaN,6.13,7.37,NaN,NaN,NaN,NaN,743.3,0.0021886952,0.0009904097,0.0028724448,NaN
19720601,3182419,41.2034,44,4.46,NaN,NaN,NaN,6.11,7.37,NaN,NaN,NaN,NaN,749.7,0.0014126793,0.0009881562,0.003723378,NaN
19720701,3205746,41.1879,44.1,4.55,NaN,NaN,NaN,6.11,7.4,NaN,NaN,NaN,NaN,759.5,0.0031717504,0.000985913,0.0056402674,NaN
19720801,3223070,41.7352,44.3,4.8,NaN,NaN,NaN,6.21,7.4,NaN,NaN,NaN,NaN,768.7,0.0023406288,0.0019651368,0.0052291029,NaN
19720901,3228582,42.0547,44.3,4.87,NaN,NaN,NaN,6.55,7.42,NaN,NaN,NaN,NaN,778.3,0.0007420834,0,0.0053901494,NaN
19721001,3281832,42.6321,44.4,5.04,NaN,NaN,NaN,6.48,7.42,NaN,NaN,NaN,NaN,786.9,0.0071045242,0.0009792439,0.0047725149,NaN
19721101,3294727,43.1184,44.4,5.06,NaN,NaN,NaN,6.28,7.43,NaN,NaN,NaN,NaN,793.9,0.0017030896,0,0.0038462566,NaN
19721201,3307424,43.6139,44.6,5.33,NaN,NaN,NaN,6.36,7.44,NaN,NaN,NaN,NaN,802.3,0.0016704386,0.0019518886,0.0045709903,NaN
19730101,3339709,43.9001,44.6,5.94,NaN,NaN,-0.25,6.46,7.44,702.3188,NaN,626.0699,9.210871239,810.3,0.0042187534,0,0.0043090467,NaN
19730201,3360182,44.563,44.8,6.58,NaN,NaN,0.38,6.64,7.44,710.7632,NaN,629.6598,8.763667121,814.1,0.0026541741,0.0019431553,0.0020319158,NaN
19730301,3364611,44.5844,45,7.09,NaN,NaN,0.89,6.71,7.46,719.914,NaN,635.2517,8.503359819,815.3,0.0005720594,0.0019344998,0.0006396876,NaN
19730401,3351422,44.5103,45.1,7.12,NaN,NaN,0.91,6.67,7.54,728.4559,NaN,645.6304,8.795067944,819.7,-0.0017057442,0.0009640281,0.0023374928,NaN
19730501,3358509,44.7949,45.3,7.84,NaN,NaN,0.82,6.85,7.65,737.3164,NaN,649.6924,8.414548526,826.8,0.0009174002,0.0019216601,0.0037455329,NaN
19730601,3350241,44.8241,45.4,8.49,NaN,NaN,0.77,6.9,7.73,748.128,NaN,659.3032,8.422512632,833.3,-0.0010704673,0.0009576508,0.0034009139,NaN
19730701,3376915,45.016,45.5,10.4,NaN,NaN,1.14,7.13,8.05,758.0578,NaN,667.8979,8.407926362,836.5,0.00344408,0.0009555438,0.0016645635,NaN
19730801,3335181,44.9347,45.7,10.5,NaN,NaN,1.67,7.4,8.5,764.7443,NaN,668.182,7.919698474,838.8,-0.0054007212,0.0019048034,0.0011924765,NaN
19730901,3384002,45.344,46,10.78,NaN,NaN,1.95,7.09,8.82,771.2265,NaN,676.6384,8.153525655,839.3,0.006311203,0.0028416316,0.0002588013,NaN
19731001,3360871,45.6563,46.3,10.01,NaN,NaN,1.83,6.79,8.77,780.2418,NaN,685.5562,8.240342777,842.6,-0.0029787677,0.0028231593,0.0017042317,NaN
19731101,3367072,45.8834,46.5,10.03,NaN,NaN,1.66,6.73,8.58,787.2583,NaN,688.5111,7.972462004,848.9,0.0008005599,0.0018719619,0.0032350788,NaN
19731201,3338725,45.7719,46.7,9.95,NaN,NaN,1.68,6.74,8.54,798.0838,NaN,703.335,8.4231547,855.5,-0.0036717542,0.0018639277,0.0033634803,NaN
19740101,3337248,45.4415,46.9,9.65,NaN,NaN,1.09,6.99,8.54,806.4605,NaN,702.9364,7.790074968,859.7,-0.0001921676,0.0018559621,0.0021269129,NaN
19740201,3318153,45.3088,47.2,8.97,NaN,NaN,0.45,6.96,8.46,812.9477,NaN,703.1639,7.404987803,864.2,-0.002492074,0.0027691559,0.0022673352,NaN
19740301,3323370,45.3135,47.6,9.35,NaN,NaN,0.4,7.21,8.41,824.6937,NaN,708.7416,7.112365365,870.1,0.0006822877,0.0036649541,0.0029549067,NaN
19740401,3334295,45.186,47.9,10.51,NaN,NaN,1.2,7.51,8.58,837.1759,NaN,726.071,7.535004307,872.9,0.001425326,0.0027285607,0.0013953248,NaN
19740501,3343744,45.5153,48.5,11.31,NaN,NaN,2.54,7.58,8.97,844.0165,NaN,730.1016,7.4091844,874.6,0.0012289989,0.0054062252,0.0008449795,NaN
19740601,3335673,45.472,49,11.93,NaN,NaN,3.88,7.54,9.09,855.6216,NaN,740.7825,7.450612204,877.8,-0.0010495504,0.0044543414,0.0015861035,NaN
19740701,3346402,45.4708,49.5,12.92,NaN,NaN,4.54,7.8,9.28,861.2954,NaN,746.202,7.483447357,881.4,0.0013946415,0.0044091189,0.0017774697,NaN
19740801,3371206,45.0331,50.2,12.01,NaN,NaN,4.16,8.04,9.59,866.6393,NaN,745.5641,7.157859743,884.1,0.0032071801,0.0060985182,0.0013283444,NaN
19740901,3337347,45.0658,50.7,11.34,NaN,NaN,3.68,8.04,9.96,869.9608,NaN,754.1904,7.514535667,887.9,-0.0043839265,0.0043042422,0.0018626654,NaN
19741001,3328094,44.8969,51.2,10.06,NaN,NaN,3.07,7.9,9.98,872.4325,NaN,760.6733,7.806359566,893.3,-0.0012057805,0.0042620016,0.002633278,NaN
19741101,3292955,43.4159,51.6,9.45,NaN,NaN,2.32,7.68,9.79,879.8766,NaN,767.4255,7.824526394,898.6,-0.0046097883,0.0033797407,0.0025690803,NaN
19741201,3286459,41.8924,52,8.53,NaN,NaN,2.07,7.43,9.62,887.1361,NaN,782.2644,8.459251638,902.1,-0.0008575772,0.003353642,0.0016882686,NaN
19750101,3313133,41.3111,52.3,7.13,110689,NaN,1.46,7.5,9.43,878.6983,125.9692888902,766.8507,7.856210594,906.3,0.0035106516,0.0024983452,0.0020172972,NaN
19750201,3342071,40.3562,52.8,6.24,110743,NaN,0.72,7.39,9.11,876.0756,126.4080405846,762.1599,7.690560651,914.1,0.0037768017,0.0041322337,0.0037217289,0.0002118204
19750301,3335280,39.9284,53,5.54,112014,NaN,0.26,7.73,8.9,884.595,126.6274396758,769.8536,7.709466679,925,-0.0008833727,0.0016419471,0.0051480238,0.0049560218
19750401,3339512,39.9825,53.3,5.49,119339,NaN,-0.05,8.23,8.82,887.8906,134.407324506,779.1481,8.165074373,935.1,0.0005507091,0.0024513394,0.0047163243,0.0275100883
19750501,3406444,39.8893,53.5,5.22,118846,NaN,-0.35,8.06,8.91,887.6926,133.8819316507,775.9827,7.946409405,947.9,0.0086182454,0.001626573,0.0059044663,-0.0017978251
19750601,3411464,40.1595,53.8,5.55,118541,NaN,-0.56,7.86,8.89,897.4728,132.0831115996,787.9031,8.190884889,963,0.0006395389,0.0024284936,0.0068637639,-0.0011159827
19750701,3425441,40.5909,54,6.1,111010,NaN,-0.59,8.06,8.89,892.0295,124.4465569805,784.3674,8.285455142,975.1,0.0017756989,0.0016114842,0.0054228693,-0.0285064839
19750801,3434201,40.9584,54.2,6.14,109477,NaN,-0.58,8.4,8.94,895.2304,122.2891894645,782.5985,7.948284633,983.1,0.0011092187,0.0016055267,0.0035485397,-0.0060392147
19750901,3442863,41.4732,54.5,6.24,118311,NaN,-0.41,8.43,9.13,899.1222,131.5850059091,789.8653,8.229431734,991.5,0.0010940311,0.0023972157,0.0036950224,0.0337022372
19751001,3442272,41.6418,54.8,5.82,117139,NaN,-0.22,8.14,9.22,903.7206,129.6186011473,796.423,8.422561176,997.8,-7.45571552149826E-005,0.0023840562,0.0027507811,-0.004323613
19751101,3468159,41.7507,55.2,5.22,120540,NaN,-0.22,8.05,9.15,912.2747,132.1312538866,803.387,8.378124435,1006.9,0.0032538155,0.0031585192,0.0039428413,0.0124296749
19751201,3501231,42.2684,55.5,5.2,120402,NaN,-0.4,8,9.1,919.749,130.9074540989,814.7152,8.756695464,1016.2,0.0041217653,0.0023539054,0.0039928497,-0.0004974861
19760101,3535977,42.885,55.9,4.87,123342,NaN,-0.71,7.74,9.02,917.8752,134.3777454713,804.8452,8.12063346,1026.6,0.0042886664,0.0031188248,0.0044220694,0.0104772852
19760201,3533123,43.2957,56.2,4.77,124688,NaN,-0.88,7.79,8.81,920.6619,135.4329966299,805.0972,7.966636006,1040.3,-0.0003506745,0.0023245077,0.0057573386,0.0047136726
19760301,3550643,43.3395,56.5,4.84,120696,NaN,-0.91,7.73,8.76,927.6896,130.1038623264,809.9993,7.8824644,1050,0.0021482513,0.0023121323,0.0040307006,-0.0141317816
19760401,3576038,43.5878,56.7,4.82,124288,NaN,-0.87,7.56,8.73,929.9751,133.6465890323,812.4597,7.91364451,1060.8,0.0030951168,0.0015346111,0.004444212,0.0127363222
19760501,3550446,43.7862,57,5.29,122342,NaN,-0.72,7.89,8.77,932.712,131.1680347203,811.0926,7.669105422,1072.1,-0.0031192134,0.0022917968,0.004601785,-0.0068536237
19760601,3590999,43.7843,57.2,5.48,128783,NaN,-0.68,7.86,8.85,942.1086,136.6965549407,825.9266,8.108903272,1077.6,0.0049323725,0.0015211731,0.0022222867,0.0222829619
19760701,3601433,44.0423,57.6,5.31,123837,NaN,-0.8,7.83,8.93,944.466,131.118536824,826.4336,8.001752061,1086.3,0.0012600555,0.0030264546,0.0034921968,-0.0170081153
19760801,3608027,44.3471,57.9,5.29,125965,NaN,-0.89,7.77,9,949.7098,132.6352534216,819.1118,7.27200876,1098.7,0.0007944391,0.0022560803,0.004929345,0.0073994685
19760901,3621709,44.4774,58.2,5.25,131814,NaN,-0.92,7.59,8.98,959.0905,137.4364567265,831.0852,7.492584291,1110.8,0.0016437735,0.0022444209,0.0047567466,0.0197116482
19761001,3627516,44.4925,58.5,5.02,126370,NaN,-0.88,7.41,8.93,969.6516,130.3251600884,839.5503,7.453050815,1125,0.0006957843,0.0022328814,0.0055166514,-0.0183175537
19761101,3648482,45.1442,58.7,4.95,128644,NaN,-0.8,7.29,8.81,978.0329,131.5334075163,845.3335,7.370288788,1138.2,0.0025028713,0.0014822352,0.0050660588,0.0077455499
19761201,3696614,45.6135,58.9,4.65,134921,NaN,-0.75,6.87,8.79,999.6995,134.9615559476,867.917,7.585980688,1152,0.005691896,0.0014771935,0.0052338978,0.020690016
19770101,3684999,45.3646,59.3,4.61,130735,NaN,-0.85,7.21,8.72,996.6394,131.1758294926,863.6277,7.492870176,1165.2,-0.0013667296,0.0029393986,0.0049479969,-0.0136876802
19770201,3705276,46.055,59.7,4.68,133631,NaN,-0.94,7.39,8.67,996.0795,134.156962371,859.154,7.274609185,1177.6,0.0023831891,0.0029196378,0.004597321,0.0095153472
19770301,3707835,46.6286,60,4.69,127845,NaN,-0.91,7.46,8.69,1013.589,126.1310057627,872.2358,7.170612338,1188.5,0.0002998362,0.0021769193,0.0040013891,-0.0192234709
19770401,3713150,47.0508,60.3,4.73,134272,NaN,-0.78,7.37,8.75,1022.2166,131.353765924,885.9737,7.502898133,1199.6,0.0006220941,0.0021660618,0.004037271,0.0213017103
19770501,3723682,47.4509,60.6,5.35,127762,NaN,-0.62,7.46,8.82,1030.0924,124.0296501557,888.1379,7.256496976,1209,0.0012300917,0.002155312,0.0033898438,-0.0215837562
19770601,3722501,47.8008,61,5.39,136720,NaN,-0.54,7.28,8.86,1041.3559,131.2903686434,903.9113,7.576550115,1217.8,-0.0001377623,0.0028572108,0.0031496689,0.029430348
19770701,3752719,47.8822,61.2,5.42,132578,NaN,-0.55,7.33,8.94,1048.8611,126.4018657952,910.216,7.565078751,1226.7,0.003511223,0.0014215871,0.0031623956,-0.0133605865
19770801,3750652,47.8922,61.5,5.9,132593,NaN,-0.5,7.4,8.94,1055.7756,125.5882405314,907.8631,7.137838925,1237,-0.0002392756,0.0021236936,0.0036313344,4.91337079511212E-005
19770901,3762365,48.1184,61.8,6.14,141263,NaN,-0.4,7.34,8.9,1067.8799,132.283602304,921.112,7.27597724,1246.2,0.0013541552,0.0021133593,0.0032180473,0.0275078282
19771001,3793764,48.2307,62,6.47,133700,NaN,-0.28,7.52,8.92,1077.3937,124.0957692624,930.9155,7.35531772,1254,0.0036093854,0.0014032144,0.0027097896,-0.0238970179
19771101,3816993,48.2623,62.3,6.51,131437,NaN,-0.21,7.58,8.92,1087.3759,120.8754028851,939.5513,7.355852138,1262.4,0.0026510524,0.0020963572,0.0028994494,-0.0074137693
19771201,3824769,48.3303,62.7,6.56,146357,NaN,-0.21,7.69,8.96,1104.114,132.5560585229,960.1859,7.67128865,1270.3,0.0008838472,0.0027794942,0.0027093122,0.0466958609
